anime_id,title,format,episodes,duration,status,genres,average_score,popularity,studios
66,Azumanga Daioh,TV,26,24,FINISHED,"Comedy, Slice of Life",79,99098,"J.C.STAFF, Genco, Lantis, Imagica, TV Tokyo Music, Cosmic Ray, Sentai Filmworks, J.C.STAFF"
154,Shaman King,TV,64,23,FINISHED,"Action, Adventure, Comedy, Drama, Supernatural",73,56609,"TV Tokyo, NAS, 4Kids Entertainment, TV Tokyo Music, Xebec, Discotek"
164,Princess Mononoke,MOVIE,1,134,FINISHED,"Action, Adventure, Drama, Fantasy",85,279082,"Studio Ghibli, Tokuma Shoten, GKIDS, Nippon Television Network"
240,Genshiken,TV,12,25,FINISHED,"Comedy, Slice of Life",74,38767,"Genco, Lantis, Kids Station, Media Blasters, Palm Studio, Toshiba Entertainment"
306,Magical Shopping Arcade Abenobashi,TV,13,24,FINISHED,"Comedy, Ecchi, Fantasy",69,21597,"Gainax, MADHOUSE, ADV Films, Imagica"
323,Paranoia Agent,TV,13,24,FINISHED,"Drama, Mystery, Psychological, Supernatural, Thriller",76,120339,"MADHOUSE, Asmik Ace, Geneon Entertainment, Tohokushinsha Film Corporation, WOWOW, Techno Sound, Chaos Union"
412,He is My Master,TV,12,24,FINISHED,"Comedy, Ecchi, Slice of Life",60,14255,"Gainax, NBCUniversal Entertainment Japan, Shaft, TBS, DAX Production, Sentai Filmworks, Memory-Tech"
416,Porco Rosso,MOVIE,1,93,FINISHED,"Action, Adventure, Comedy, Drama, Romance",78,71109,"Studio Ghibli, Tokuma Shoten, Walt Disney Studios, GKIDS"
471,To Heart 2,TV,13,24,FINISHED,"Comedy, Drama, Romance, Slice of Life",60,4440,OLM
479,The Law of Ueki,TV,51,23,FINISHED,"Action, Adventure, Comedy, Drama, Supernatural",73,20820,"NBCUniversal Entertainment Japan, Studio DEEN, Shogakukan-Shueisha Productions, Funimation, Studio Izena, Studio Tulip, TV Tokyo Music, TV Tokyo"
528,Pokémon: The First Movie,MOVIE,1,75,FINISHED,"Action, Adventure, Drama, Fantasy, Sci-Fi",74,58275,"TV Tokyo, OLM, Shogakukan-Shueisha Productions, Imagica, 4Kids Entertainment, Warner Bros. Japan"
572,Nausicaä of the Valley of the Wind,MOVIE,1,117,FINISHED,"Action, Adventure, Drama, Fantasy, Sci-Fi",81,100883,"Studio Hibari, Topcraft, Walt Disney Studios, GKIDS"
601,Cat Soup,OVA,1,32,FINISHED,"Comedy, Horror, Psychological",71,26597,J.C.STAFF
759,Tokyo Godfathers,MOVIE,1,92,FINISHED,"Adventure, Comedy, Drama",81,84452,"MADHOUSE, Sony Pictures Entertainment, Dentsu, Genco, Techno Sound"
830,Sexfriend,OVA,2,30,FINISHED,Hentai,61,3152,"Green Bunny, Shinkuukan, Media Blasters, Cosmic Ray"
846,School Rumble 2nd Term,TV,26,24,FINISHED,"Comedy, Romance, Slice of Life",77,23687,"Sotsu, Marvelous Entertainment, Funimation, Studio Comet"
908,Fullmetal Alchemist: Premium OVA Collection,OVA,3,8,FINISHED,"Comedy, Fantasy",68,12486,"bones, Aniplex, Square Enix"
940,Inukami!,TV,26,23,FINISHED,"Comedy, Ecchi, Romance, Supernatural",67,10529,"Seven Arcs, Starchild Records, Yomiuri Advertising, ASCII Media Works"
974,Dead Leaves,MOVIE,1,50,FINISHED,"Action, Adventure, Comedy, Psychological, Sci-Fi",69,25560,"Production I.G, Manga Entertainment"
1004,She and Her Cat: Their Standing Points,OVA,1,5,FINISHED,"Romance, Slice of Life",66,22369,"ADV Films, CoMix Wave"
1029,Only Yesterday,MOVIE,1,118,FINISHED,"Drama, Romance, Slice of Life",73,44648,"Studio Ghibli, Tokuma Shoten, GKIDS"
1033,Millennium Actress,MOVIE,1,87,FINISHED,"Drama, Fantasy, Romance",81,60557,"MADHOUSE, Genco, WOWOW, KLOCKWORX, Kadokawa Shoten, Bandai Visual, Techno Sound, Chaos Union"
1066,Shakugan no Shana Specials,SPECIAL,4,6,FINISHED,Comedy,65,6202,"J.C.STAFF, Funimation"
1117,Pokémon the Movie 2000,MOVIE,1,81,FINISHED,"Action, Adventure, Drama, Fantasy",71,43274,"OLM, 4Kids Entertainment, Warner Bros. Japan"
1210,Welcome to the N-H-K,TV,24,24,FINISHED,"Comedy, Drama, Psychological, Romance, Slice of Life",82,182266,"GONZO, Funimation"
1212,Oban Star-Racers,TV,26,25,FINISHED,"Adventure, Mecha, Sci-Fi",72,10520,"Hal Film Maker, Sav! The World Productions"
1303,The Animatrix,OVA,9,10,FINISHED,"Action, Drama, Psychological, Sci-Fi",70,20167,"MADHOUSE, Horipro, Warner Bros. Japan, Studio 4°C, Square Enix, Square Pictures, DNA"
1430,Lupin The 3rd: The Castle of Cagliostro,MOVIE,1,100,FINISHED,"Action, Adventure, Comedy, Mystery",80,30760,"Tokyo Movie Shinsha, Discotek, Madman Entertainment"
1510,Forbidden Love,OVA,2,30,FINISHED,Hentai,56,895,Green Bunny
1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu! ,SPECIAL,1,23,FINISHED,"Comedy, Ecchi, Fantasy, Romance, Supernatural",67,6822,J.C.STAFF
1555,Tokimeki Memorial,TV,25,24,FINISHED,"Comedy, Romance",65,6077,"Konami, AIC A.S.T.A."
1689,5 Centimeters per Second,MOVIE,3,22,FINISHED,"Drama, Romance, Slice of Life",72,231979,"CoMix Wave, GKIDS"
1813,Genshiken OVA,OVA,3,24,FINISHED,"Comedy, Slice of Life",74,10821,"Genco, Lantis, Media Factory, Media Blasters, Ajiado"
1943,Paprika,MOVIE,1,90,FINISHED,"Fantasy, Mystery, Psychological, Sci-Fi, Thriller",78,141941,"MADHOUSE, Sony Pictures Entertainment, Techno Sound, Chaos Union, Manga Entertainment"
1953,Code Geass: Hangyaku no Lelouch Picture Drama,SPECIAL,9,4,FINISHED,"Comedy, Ecchi, Slice of Life",64,10812,"Sunrise, Bandai Entertainment"
2026,Hayate the Combat Butler,TV,52,24,FINISHED,"Action, Comedy, Romance",72,39595,"TV Tokyo, Shogakukan-Shueisha Productions, SynergySP, Studio Tulip, Sentai Filmworks"
2104,My Bride is a Mermaid,TV,26,24,FINISHED,"Comedy, Romance",73,58343,"GONZO, AIC, Square Enix, Funimation"
2132,Inukami! The Movie: Spiritual Investigator Shiro Karina!,MOVIE,1,27,FINISHED,"Comedy, Ecchi, Romance, Supernatural",65,2707,"Seven Arcs, ASCII Media Works"
2154,Tekkonkinkreet,MOVIE,1,111,FINISHED,"Action, Psychological, Supernatural",76,32485,"Horipro, Aniplex, Studio 4°C"
2236,The Girl Who Leapt Through Time,MOVIE,1,97,FINISHED,"Drama, Romance, Sci-Fi",78,164521,"MADHOUSE, Kadokawa Shoten, Bandai, Memory-Tech, Happinet Pictures, Selecta Visión, Funimation"
2403,Kodomo no Jikan,TV,12,24,FINISHED,"Comedy, Drama, Ecchi",62,23184,"Lantis, Dream Force, diomedéa"
2508,Genshiken 2,TV,12,24,FINISHED,"Comedy, Slice of Life",76,15384,"Arms, Kids Station, Media Blasters, Hakuhodo DY Music & Pictures"
2602,Kenkou Zenrakei Suieibu Umishou,TV,13,25,FINISHED,"Comedy, Ecchi, Sports",66,7429,"Artland, Pony Canyon, Geneon Entertainment"
2798,Hatsu Inu the Animation,OVA,2,30,FINISHED,Hentai,67,4748,Pink Pineapple
3002,Kaiji - Ultimate Survivor,TV,26,23,FINISHED,"Psychological, Thriller",81,92169,"MADHOUSE, VAP, Sentai Filmworks"
3080,Anime Tenchou,OVA,1,2,FINISHED,Action,58,4395,"Gainax, Animate"
3087,Cencoroll,MOVIE,1,27,FINISHED,"Action, Sci-Fi",68,29045,"Aniplex, Think Corporation"
3229,Kimi ga Aruji de Shitsuji ga Ore de,TV,13,25,FINISHED,"Comedy, Ecchi, Romance",67,18844,"Lantis, A.C.G.T., Pastel"
3737,Usavich,TV_SHORT,13,1,FINISHED,"Adventure, Comedy",59,1475,Kanaban Graphics
3738,Usavich II,TV_SHORT,13,1,FINISHED,"Adventure, Comedy",61,965,Kanaban Graphics
3784,Evangelion: 2.0 You Can (Not) Advance,MOVIE,1,112,FINISHED,"Action, Drama, Mecha, Psychological, Sci-Fi",81,124713,"Gainax, Studio Khara, Funimation, KLOCKWORX"
3901,Baccano! Specials,SPECIAL,3,29,FINISHED,"Action, Comedy, Mystery, Supernatural",78,37047,"Aniplex, Funimation, Brain's Base, Aniplex of America"
3956,Shakugan no Shana II (Second) Specials,SPECIAL,3,6,FINISHED,Comedy,67,6012,"J.C.STAFF, Funimation"
4163,My Bride is a Mermaid OVA,OVA,2,30,FINISHED,"Comedy, Romance",75,10072,"GONZO, AIC"
4195,Kodomo no Jikan: Ni Gakki,OVA,3,23,FINISHED,"Comedy, Ecchi",66,7160,"diomedéa, Dream Force"
4472,Lucky☆Star OVA,OVA,1,42,FINISHED,"Comedy, Slice of Life",76,29090,"Kyoto Animation, Kadokawa Shoten, Movic, Bandai Entertainment, KLOCKWORX"
4565,Gurren Lagann The Movie: The Lights in the Sky are Stars,MOVIE,1,125,FINISHED,"Action, Drama, Mecha, Romance, Sci-Fi",85,48509,"Gainax, Aniplex, Aniplex of America"
4720,White Album,TV,13,25,FINISHED,"Drama, Music, Romance",61,29805,Seven Arcs
4744,The Hill Dyed Rose Madder,TV,12,25,FINISHED,"Comedy, Romance",58,22915,"Marvelous Entertainment, TNK, Sentai Filmworks, feng, Delfi Sound"
5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - again,OVA,2,29,FINISHED,Hentai,66,2663,Pink Pineapple
5112,Akikan!,TV,12,23,FINISHED,"Comedy, Ecchi, Fantasy, Romance",55,19068,"Brain's Base, Half H.P Studio, Sentai Filmworks"
5177,Electromagnetic Girlfriend,OVA,2,42,FINISHED,"Horror, Mystery, Thriller",70,35213,"Brain's Base, Zack Promotion"
5178,First Squad: The Moment of Truth,MOVIE,1,73,FINISHED,"Action, Supernatural",54,7481,"Horipro, Anchor Bay Films, Studio 4°C"
5397,Usavich III,TV_SHORT,13,1,FINISHED,Comedy,61,885,Kanaban Graphics
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,OVA,1,27,FINISHED,"Action, Comedy, Romance",69,7669,J.C.STAFF
5630,Eden of the East,TV,11,23,FINISHED,"Drama, Mystery, Psychological, Romance, Sci-Fi, Thriller",74,105121,"Production I.G, Dentsu, Asmik Ace, Sony Music Entertainment, Fuji TV"
5681,Summer Wars,MOVIE,1,114,FINISHED,"Action, Comedy, Drama, Romance, Sci-Fi",77,108671,"MADHOUSE, VAP, Yomiuri TV, Funimation, Kadokawa Shoten, Warner Bros. Japan, GKIDS, D.N. Dream Partners, Nippon Television Network"
5764,"The Familiar of Zero: ""Rondo"" of Princesses - Seductive Beach",OVA,1,23,FINISHED,"Action, Adventure, Comedy, Ecchi, Fantasy",67,17642,J.C.STAFF
5772,The Hill Dyed Rose Madder OVA,SPECIAL,1,26,FINISHED,"Comedy, Ecchi, Romance",58,6809,"Marvelous Entertainment, TNK, Sentai Filmworks"
5909,Student Council's Discretion,TV,12,24,FINISHED,Comedy,70,39098,"Studio DEEN, AMG MUSIC"
5914,Kanamemo,TV,13,24,FINISHED,"Comedy, Ecchi, Slice of Life",65,9100,"feel., Starchild Records, TV Tokyo Music"
5958,Heaven's Lost Property,TV,13,24,FINISHED,"Comedy, Ecchi, Romance, Sci-Fi, Slice of Life, Supernatural",67,87488,"AIC A.S.T.A., Funimation"
6211,Tokyo Magnitude 8.0,TV,11,22,FINISHED,Drama,77,68056,"bones, Dentsu, Fuji TV, Toho, Kinema Citrus, Maiden Japan, Asmik Ace, Sony Music Entertainment, Sakura Create"
6287,Akikan! OVA,OVA,1,23,FINISHED,"Comedy, Ecchi",56,4147,"Brain's Base, Sentai Filmworks"
6347,Baka and Test - Summon the Beasts,TV,13,24,FINISHED,"Comedy, Romance",71,111685,"Funimation, SILVER LINK., Cospa, Lantis, Media Factory"
6372,Eden of the East the Movie I: The King of Eden,MOVIE,1,82,FINISHED,"Action, Comedy, Drama, Mystery, Romance, Slice of Life",72,32952,"Production I.G, Sony Pictures Entertainment, Funimation, Fuji TV, Asmik Ace, Sony Music Entertainment"
6408,Bungaku Shoujo,MOVIE,1,100,FINISHED,"Drama, Mystery, Psychological, Romance",69,14795,"Production I.G, Kadokawa Contents Gate"
6463,The Day I Bought a Star,MOVIE,1,16,FINISHED,Sci-Fi,62,1993,Studio Ghibli
6512,Nyan Koi!,TV,12,24,FINISHED,"Comedy, Romance, Slice of Life, Supernatural",67,43712,"AIC, Sentai Filmworks, Flex Comics, DAX Production"
6572,Shakugan no Shana S,OVA,4,28,FINISHED,"Action, Comedy, Fantasy, Romance",71,17175,"J.C.STAFF, NBCUniversal Entertainment Japan, Funimation, ASCII Media Works, Hakuhodo DY Music & Pictures"
6594,Katanagatari,TV,12,50,FINISHED,"Action, Adventure, Romance",81,127552,"Aniplex, Lantis, Kodansha, Movic, Fuji TV, WHITE FOX, NIS America Inc."
6637,Eden of the East the Movie II: Paradise Lost,MOVIE,1,92,FINISHED,"Action, Comedy, Drama, Mystery, Romance",72,27503,"Production I.G, Funimation, Asmik Ace, Sony Music Entertainment"
6675,Redline,MOVIE,1,103,FINISHED,"Action, Romance, Sci-Fi, Sports",81,104366,"MADHOUSE, Anchor Bay Films"
6773,Shakugan no Shana: Season III,TV,24,23,FINISHED,"Action, Fantasy, Romance, Supernatural",72,41267,"J.C.STAFF, NBCUniversal Entertainment Japan, Funimation, Warner Bros. Japan, ASCII Media Works, Hakuhodo DY Music & Pictures"
6802,Sound of the Sky,TV,12,24,FINISHED,"Music, Sci-Fi, Slice of Life",74,45008,"Aniplex, A-1 Pictures, The Right Stuf International"
7014,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,MOVIE,1,111,FINISHED,"Drama, Supernatural",65,2912,Tezuka Productions
7054,Maid-Sama!,TV,26,24,FINISHED,"Comedy, Drama, Romance",77,266444,"J.C.STAFF, NBCUniversal Entertainment Japan, Hakusensha, Half H.P Studio, Sentai Filmworks"
7059,Black★Rock Shooter (OVA),OVA,1,52,FINISHED,"Action, Drama, Slice of Life",66,28998,"Rakuonsha, Ordet"
7375,Shakugan no Shana S Specials,SPECIAL,4,7,FINISHED,Comedy,64,4520,"J.C.STAFF, Funimation"
7465,Time of Eve: The Movie,MOVIE,1,106,FINISHED,"Sci-Fi, Slice of Life",77,27858,"Studio Rikka, Directions, Code"
7598,Loups=Garous,MOVIE,1,98,FINISHED,"Mystery, Sci-Fi, Thriller",57,4004,"Production I.G, Trans Arts, Sentai Filmworks"
7647,Arakawa Under the Bridge,TV,13,24,FINISHED,"Comedy, Romance",73,72354,"Shaft, Square Enix, Starchild Records, Rakuonsha, NIS America Inc."
7785,The Tatami Galaxy,TV,11,23,FINISHED,"Comedy, Mystery, Psychological, Romance",84,139746,"MADHOUSE, Funimation, Sony Music Entertainment, Fujipacific Music"
7858,Heaven's Lost Property OVA,OVA,1,24,FINISHED,"Comedy, Ecchi, Sci-Fi, Supernatural",69,20492,"AIC A.S.T.A., Funimation, NTT Docomo"
8407,Heaven's Lost Property: Forte,TV,12,23,FINISHED,"Comedy, Ecchi, Romance, Sci-Fi, Slice of Life, Supernatural",70,48902,"AIC A.S.T.A., Funimation, NTT Docomo"
8516,Baka and Test - Summon the Beasts 2,TV,13,24,FINISHED,"Comedy, Romance, Slice of Life",74,62356,"Funimation, SILVER LINK., Cospa, TV Tokyo Music, PRA, Manga Entertainment, C2C"
8536,FORTUNE ARTERIAL: Akai Yakusoku,TV,12,24,FINISHED,"Comedy, Romance, Supernatural",62,19017,"feel., ZEXCS, NTT Docomo, AMG MUSIC"
8676,Amagami SS,TV,25,24,FINISHED,"Comedy, Romance, Slice of Life",69,82574,"AIC, Pony Canyon, Sentai Filmworks"
8795,Panty & Stocking with Garterbelt,TV,13,23,FINISHED,"Action, Comedy, Ecchi, Supernatural",75,104761,"Gainax, Funimation, Kadokawa Shoten, Half H.P Studio, AT-X, Kadokawa Pictures Japan, KLOCKWORX, flying DOG, Kadokawa Contents Gate, Manga Entertainment"
8937,A Certain Magical Index II,TV,24,23,FINISHED,"Action, Sci-Fi, Supernatural",72,97200,"J.C.STAFF, NBCUniversal Entertainment Japan, Square Enix, AT-X, Delfi Sound, ASCII Media Works, Geneon Entertainment, Funimation"
8985,The Tatami Galaxy Specials,SPECIAL,3,7,FINISHED,Comedy,62,10971,MADHOUSE
9041,Infinite Stratos,TV,12,24,FINISHED,"Action, Comedy, Ecchi, Mecha, Romance, Sci-Fi",61,122180,"Lantis, TBS, Sentai Filmworks, 8-bit, Sony Music Communications, Project IS, Sakura Create"
9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato Desukara,OVA,1,34,FINISHED,"Action, Fantasy, Sci-Fi",72,18770,"J.C.STAFF, NBCUniversal Entertainment Japan, Movic, AT-X, ASCII Media Works, Project Railgun"
9074,Arakawa Under the Bridge x Bridge,TV,13,23,FINISHED,"Comedy, Romance",75,32030,"Shaft, Square Enix, Starchild Records, NIS America Inc., TV Tokyo Music, GANSIS"
9117,Amagami SS OVA,OVA,6,5,FINISHED,Romance,69,12715,AIC
9135,Fullmetal Alchemist: The Sacred Star of Milos,MOVIE,1,110,FINISHED,"Action, Adventure, Comedy, Drama, Fantasy",69,37123,"bones, Aniplex, Dentsu, Square Enix, Funimation, Shouchiku, Mainichi Broadcasting System, TBS"
9314,Fractale,TV,11,23,FINISHED,"Adventure, Fantasy, Sci-Fi",65,16553,"A-1 Pictures, Funimation, Ordet, Asmik Ace, Sony Music Entertainment"
9330,Dragon Crisis,TV,12,23,FINISHED,"Action, Romance, Supernatural",61,29543,"Studio DEEN, Yomiuri TV, Starchild Records, Kids Station, DAX Production"
9331,Dream Eater Merry,TV,13,24,FINISHED,"Action, Supernatural",65,26428,"J.C.STAFF, Pony Canyon, TBS, Magic Capsule, Sentai Filmworks, Houbunsha"
9366,Maid-Sama! It's an extra!,SPECIAL,1,13,FINISHED,Comedy,72,28743,J.C.STAFF
9379,Ground Control to Psychoelectric Girl,TV,12,24,FINISHED,"Comedy, Slice of Life",68,66608,"Shaft, Starchild Records, NIS America Inc., TBS"
9471,Baka and Test - Summon the Beasts: Matsuri,OVA,2,29,FINISHED,"Comedy, Romance, Slice of Life",72,26906,"Funimation, SILVER LINK."
9513,Beelzebub,TV,60,24,FINISHED,"Action, Comedy, Supernatural",75,99764,"Studio Pierrot, Dentsu, Studio Signpost"
9587,I don't like my big brother at all!!,TV,12,24,FINISHED,"Comedy, Ecchi, Romance",55,18136,"Starchild Records, ZEXCS"
9656,Kimi ni Todoke: From Me to You Season 2,TV,13,23,FINISHED,"Comedy, Drama, Romance, Slice of Life",79,110078,"Production I.G, NIS America Inc., VAP, Nippon Television Network, Shueisha"
9736,Astarotte's Toy,TV,12,23,FINISHED,"Comedy, Ecchi, Fantasy, Romance",60,30015,"diomedéa, Kadokawa Shoten, Pony Canyon, DAX Production, KLOCKWORX, ASCII Media Works"
9776,A-Channel,TV,12,24,FINISHED,"Comedy, Slice of Life",66,21776,"Aniplex, Dentsu, Mainichi Broadcasting System, Sentai Filmworks, Studio Gokumi"
9790,Heaven's Lost Property the Movie: The Angeloid of Clockwork,MOVIE,1,96,FINISHED,"Comedy, Drama, Ecchi, Romance, Sci-Fi",71,26151,"AIC A.S.T.A., Funimation, NTT Docomo"
9925,Amagami SS: Sister,OVA,1,24,FINISHED,"Comedy, Slice of Life",69,13419,"AIC, Pony Canyon"
9981,Phi Brain: Puzzle of God,TV,25,25,FINISHED,"Action, Mystery",67,19619,"Sunrise, NHK Enterprises, Sentai Filmworks"
10161,No.6,TV,11,23,FINISHED,"Action, Drama, Psychological, Sci-Fi",72,98188,"bones, Aniplex, Fuji TV, Sentai Filmworks"
10162,Bunny Drop,TV,11,22,FINISHED,Slice of Life,81,97144,"Production I.G, Fuji TV, NIS America Inc., Sony Music Entertainment, Sakura Create, Fujipacific Music"
10219,Onii-chan no Koto nanka Zenzen Suki Janain Dakara ne!! Special,SPECIAL,1,24,FINISHED,"Comedy, Ecchi, Romance",57,3439,ZEXCS
10271,Kaiji - Against All Rules,TV,26,24,FINISHED,"Psychological, Thriller",82,51013,"MADHOUSE, VAP, Sentai Filmworks"
10278,The Idol Master,TV,25,24,FINISHED,"Comedy, Drama, Music, Slice of Life",75,42086,"Aniplex, A-1 Pictures, TBS"
10294,Towanoquon: The Ephemeral Petala,MOVIE,1,48,FINISHED,"Action, Sci-Fi, Supernatural",68,20263,"bones, Sentai Filmworks"
10378,Squid Girl 2,TV,12,24,FINISHED,"Comedy, Slice of Life",73,23388,"TV Tokyo, diomedéa, Nomad, Lantis, Pony Canyon, Ashi Productions, Encourage Films, TV Tokyo Music"
10396,Ben-To,TV,12,24,FINISHED,"Action, Comedy, Ecchi",68,66650,"AT-X, David Production, Pony Canyon, Funimation, Shueisha"
10408,Into the Forest of Fireflies' Light,MOVIE,1,45,FINISHED,"Drama, Fantasy, Romance, Supernatural",79,184322,"Aniplex, Brain's Base, Hakusensha, DAX Production, TV Tokyo, NAS"
10448,rain town,MOVIE,1,10,FINISHED,"Drama, Sci-Fi",67,7996,Kyoto Seika University
10495,YuruYuri,TV,12,23,FINISHED,"Comedy, Slice of Life",73,84691,"TV Tokyo, Daume, Doga Kobo, Pony Canyon, DAX Production, NIS America Inc., Studio Gram, PRA, Jumondou"
10513,Usavich IV,TV_SHORT,13,1,FINISHED,Comedy,56,714,Kanaban Graphics
10521,Wagnaria!!2,TV,13,24,FINISHED,"Comedy, Slice of Life",76,52214,"Aniplex, A-1 Pictures, Yomiuri TV, Rakuonsha"
10582,Astarotte's Toy EX,OVA,1,21,FINISHED,"Comedy, Ecchi, Fantasy, Romance",61,8611,diomedéa
10638,Ground Control to Psychoelectric Girl: The Nighttime Sun,OVA,1,29,FINISHED,"Comedy, Mystery, Romance, Sci-Fi",70,15664,"Shaft, NIS America Inc."
10691,Downloader,MUSIC,1,4,FINISHED,,54,1703,"Studio DEEN, Cosmic Record, GWAVE"
10702,Tekken: BLOOD VENGEANCE,MOVIE,1,93,FINISHED,"Action, Fantasy, Sci-Fi, Supernatural",62,4547,"Bandai Entertainment, Digital Frontier"
10713,Towanoquon: Dancing Orchid in Chaos,MOVIE,1,48,FINISHED,"Action, Mystery, Sci-Fi, Supernatural",69,9201,"bones, Sentai Filmworks"
10714,Towanoquon: The Complicity of Dreams,MOVIE,1,48,FINISHED,"Action, Psychological, Sci-Fi, Supernatural",70,8643,"bones, Sentai Filmworks"
10715,Towanoquon: The Roaring Anxiety,MOVIE,1,48,FINISHED,"Action, Sci-Fi, Supernatural",71,8409,"bones, Sentai Filmworks"
10716,Towanoquon: The Return of the Invincible,MOVIE,1,48,FINISHED,"Action, Sci-Fi, Supernatural",71,8275,"bones, Sentai Filmworks"
10717,Towanoquon: Eternal Quon,MOVIE,1,48,FINISHED,"Action, Sci-Fi, Supernatural",72,10339,"bones, Sentai Filmworks"
10739,Panty & Stocking in Sanitarybox,SPECIAL,1,8,FINISHED,"Action, Comedy, Ecchi, Supernatural",61,11928,"Gainax, Funimation"
10790,Is this A Zombie? of the Dead,TV,10,24,FINISHED,"Action, Comedy, Ecchi, Supernatural",71,63430,"Studio DEEN, Funimation, Kadokawa Shoten, AT-X, Kadokawa Pictures Japan, KLOCKWORX, flying DOG, Madman Entertainment"
10794,IS: Infinite Stratos Encore: A Sextet Yearning for Love,OVA,1,26,FINISHED,"Comedy, Romance, Slice of Life",64,27938,"Sentai Filmworks, 8-bit, Sony Music Communications, Project IS, Lantis, Media Factory"
10799,Chime,MUSIC,1,4,FINISHED,,55,1536,"Studio DEEN, Cosmic Record, GWAVE"
10893,Kyousougiga,ONA,1,25,FINISHED,"Action, Fantasy, Supernatural",68,16325,"Toei Animation, Discotek"
10916,Pokémon: Pikachu's Winter Vacation 2,OVA,2,11,FINISHED,"Adventure, Comedy, Fantasy",61,3288,"OLM, 4Kids Entertainment"
11077,HELLSING: THE DAWN,SPECIAL,3,10,FINISHED,"Action, Horror, Supernatural",68,23250,"Funimation, Graphinica"
11111,Another,TV,12,24,FINISHED,"Horror, Mystery, Psychological, Supernatural, Thriller",70,358185,"Lantis, Kadokawa Shoten, P.A.WORKS, Toho, Sentai Filmworks, KLOCKWORX, Bandai Namco Live Creative, NTT Docomo"
11113,Bunny Drop Specials,SPECIAL,4,5,FINISHED,Slice of Life,77,15826,"Production I.G, NIS America Inc."
11179,"Listen to Me, Girls. I Am Your Father!",TV,12,23,FINISHED,"Comedy, Drama, Romance, Slice of Life",68,38940,"feel., Starchild Records, Sentai Filmworks, KLOCKWORX, PPP, Studio Mausu"
11235,Amagami SS+ plus,TV,13,24,FINISHED,"Comedy, Romance, Slice of Life",71,35945,"AIC, TBS, Sentai Filmworks"
11313,Kimi no Iru Machi: Tasogare Kousaten,OVA,2,24,FINISHED,"Drama, Romance",68,9387,"Tatsunoko Production, Kodansha"
11319,The Familiar of Zero F,TV,12,24,FINISHED,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance",70,72665,"J.C.STAFF, Sentai Filmworks, Cospa, Hakuhodo DY Music & Pictures"
